Country,State,District,Category,Sub_Category,Year,Total_Crimes
Malaysia,Sarawak,Kuching,property,theft_vehicle_motorcycle,1/1/2022,215
Malaysia,Sarawak,Kuching,property,theft_vehicle_motorcycle,1/1/2023,267
Malaysia,Sarawak,Lawas,assault,all,1/1/2021,2
Malaysia,Sarawak,Lawas,assault,all,1/1/2022,7
Malaysia,Sarawak,Lawas,assault,all,1/1/2023,12
Malaysia,Sarawak,Lawas,assault,causing_injury,1/1/2021,1
Malaysia,Sarawak,Lawas,assault,causing_injury,1/1/2022,4
Malaysia,Sarawak,Lawas,assault,causing_injury,1/1/2023,9
Malaysia,Sarawak,Lawas,assault,murder,1/1/2021,1
Malaysia,Sarawak,Lawas,assault,murder,1/1/2022,0
Malaysia,Sarawak,Lawas,assault,murder,1/1/2023,0
Malaysia,Sarawak,Lawas,assault,rape,1/1/2021,0
Malaysia,Sarawak,Lawas,assault,rape,1/1/2022,2
Malaysia,Sarawak,Lawas,assault,rape,1/1/2023,1
Malaysia,Sarawak,Lawas,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sarawak,Lawas,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sarawak,Lawas,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sarawak,Lawas,assault,robbery_gang_unarmed,1/1/2021,0
Malaysia,Sarawak,Lawas,assault,robbery_gang_unarmed,1/1/2022,0
Malaysia,Sarawak,Lawas,assault,robbery_gang_unarmed,1/1/2023,1
Malaysia,Sarawak,Lawas,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sarawak,Lawas,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sarawak,Lawas,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sarawak,Lawas,assault,robbery_solo_unarmed,1/1/2021,0
Malaysia,Sarawak,Lawas,assault,robbery_solo_unarmed,1/1/2022,1
Malaysia,Sarawak,Lawas,assault,robbery_solo_unarmed,1/1/2023,1
Malaysia,Sarawak,Lawas,property,all,1/1/2021,22
Malaysia,Sarawak,Lawas,property,all,1/1/2022,22
Malaysia,Sarawak,Lawas,property,all,1/1/2023,21
Malaysia,Sarawak,Lawas,property,break_in,1/1/2021,8
Malaysia,Sarawak,Lawas,property,break_in,1/1/2022,6
Malaysia,Sarawak,Lawas,property,break_in,1/1/2023,7
Malaysia,Sarawak,Lawas,property,theft_other,1/1/2021,11
Malaysia,Sarawak,Lawas,property,theft_other,1/1/2022,10
Malaysia,Sarawak,Lawas,property,theft_other,1/1/2023,8
Malaysia,Sarawak,Lawas,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Sarawak,Lawas,property,theft_vehicle_lorry,1/1/2022,0
Malaysia,Sarawak,Lawas,property,theft_vehicle_lorry,1/1/2023,0
Malaysia,Sarawak,Lawas,property,theft_vehicle_motorcar,1/1/2021,1
Malaysia,Sarawak,Lawas,property,theft_vehicle_motorcar,1/1/2022,0
Malaysia,Sarawak,Lawas,property,theft_vehicle_motorcar,1/1/2023,1
Malaysia,Sarawak,Lawas,property,theft_vehicle_motorcycle,1/1/2021,2
Malaysia,Sarawak,Lawas,property,theft_vehicle_motorcycle,1/1/2022,6
Malaysia,Sarawak,Lawas,property,theft_vehicle_motorcycle,1/1/2023,5
Malaysia,Sarawak,Limbang,assault,all,1/1/2021,5
Malaysia,Sarawak,Limbang,assault,all,1/1/2022,3
Malaysia,Sarawak,Limbang,assault,all,1/1/2023,7
Malaysia,Sarawak,Limbang,assault,causing_injury,1/1/2021,3
Malaysia,Sarawak,Limbang,assault,causing_injury,1/1/2022,0
Malaysia,Sarawak,Limbang,assault,causing_injury,1/1/2023,1
Malaysia,Sarawak,Limbang,assault,murder,1/1/2021,0
Malaysia,Sarawak,Limbang,assault,murder,1/1/2022,0
Malaysia,Sarawak,Limbang,assault,murder,1/1/2023,0
Malaysia,Sarawak,Limbang,assault,rape,1/1/2021,2
Malaysia,Sarawak,Limbang,assault,rape,1/1/2022,3
Malaysia,Sarawak,Limbang,assault,rape,1/1/2023,2
Malaysia,Sarawak,Limbang,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sarawak,Limbang,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sarawak,Limbang,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sarawak,Limbang,assault,robbery_gang_unarmed,1/1/2021,0
Malaysia,Sarawak,Limbang,assault,robbery_gang_unarmed,1/1/2022,0
Malaysia,Sarawak,Limbang,assault,robbery_gang_unarmed,1/1/2023,1
Malaysia,Sarawak,Limbang,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sarawak,Limbang,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sarawak,Limbang,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sarawak,Limbang,assault,robbery_solo_unarmed,1/1/2021,0
Malaysia,Sarawak,Limbang,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Sarawak,Limbang,assault,robbery_solo_unarmed,1/1/2023,3
Malaysia,Sarawak,Limbang,property,all,1/1/2021,25
Malaysia,Sarawak,Limbang,property,all,1/1/2022,23
Malaysia,Sarawak,Limbang,property,all,1/1/2023,15
Malaysia,Sarawak,Limbang,property,break_in,1/1/2021,6
Malaysia,Sarawak,Limbang,property,break_in,1/1/2022,6
Malaysia,Sarawak,Limbang,property,break_in,1/1/2023,4
Malaysia,Sarawak,Limbang,property,theft_other,1/1/2021,16
Malaysia,Sarawak,Limbang,property,theft_other,1/1/2022,14
Malaysia,Sarawak,Limbang,property,theft_other,1/1/2023,9
Malaysia,Sarawak,Limbang,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Sarawak,Limbang,property,theft_vehicle_lorry,1/1/2022,0
Malaysia,Sarawak,Limbang,property,theft_vehicle_lorry,1/1/2023,0
Malaysia,Sarawak,Limbang,property,theft_vehicle_motorcar,1/1/2021,1
Malaysia,Sarawak,Limbang,property,theft_vehicle_motorcar,1/1/2022,0
Malaysia,Sarawak,Limbang,property,theft_vehicle_motorcar,1/1/2023,0
Malaysia,Sarawak,Limbang,property,theft_vehicle_motorcycle,1/1/2021,2
Malaysia,Sarawak,Limbang,property,theft_vehicle_motorcycle,1/1/2022,3
Malaysia,Sarawak,Limbang,property,theft_vehicle_motorcycle,1/1/2023,2
Malaysia,Sarawak,Lubok Antu,assault,all,1/1/2021,7
Malaysia,Sarawak,Lubok Antu,assault,all,1/1/2022,7
Malaysia,Sarawak,Lubok Antu,assault,all,1/1/2023,3
Malaysia,Sarawak,Lubok Antu,assault,causing_injury,1/1/2021,4
Malaysia,Sarawak,Lubok Antu,assault,causing_injury,1/1/2022,6
Malaysia,Sarawak,Lubok Antu,assault,causing_injury,1/1/2023,1
Malaysia,Sarawak,Lubok Antu,assault,murder,1/1/2021,1
Malaysia,Sarawak,Lubok Antu,assault,murder,1/1/2022,0
Malaysia,Sarawak,Lubok Antu,assault,murder,1/1/2023,0
Malaysia,Sarawak,Lubok Antu,assault,rape,1/1/2021,2
Malaysia,Sarawak,Lubok Antu,assault,rape,1/1/2022,1
Malaysia,Sarawak,Lubok Antu,assault,rape,1/1/2023,2
Malaysia,Sarawak,Lubok Antu,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sarawak,Lubok Antu,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sarawak,Lubok Antu,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sarawak,Lubok Antu,assault,robbery_gang_unarmed,1/1/2021,0
Malaysia,Sarawak,Lubok Antu,assault,robbery_gang_unarmed,1/1/2022,0
Malaysia,Sarawak,Lubok Antu,assault,robbery_gang_unarmed,1/1/2023,0
Malaysia,Sarawak,Lubok Antu,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sarawak,Lubok Antu,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sarawak,Lubok Antu,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sarawak,Lubok Antu,assault,robbery_solo_unarmed,1/1/2021,0
Malaysia,Sarawak,Lubok Antu,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Sarawak,Lubok Antu,assault,robbery_solo_unarmed,1/1/2023,0
Malaysia,Sarawak,Lubok Antu,property,all,1/1/2021,9
Malaysia,Sarawak,Lubok Antu,property,all,1/1/2022,12
Malaysia,Sarawak,Lubok Antu,property,all,1/1/2023,23
Malaysia,Sarawak,Lubok Antu,property,break_in,1/1/2021,4
Malaysia,Sarawak,Lubok Antu,property,break_in,1/1/2022,4
Malaysia,Sarawak,Lubok Antu,property,break_in,1/1/2023,7
Malaysia,Sarawak,Lubok Antu,property,theft_other,1/1/2021,5
Malaysia,Sarawak,Lubok Antu,property,theft_other,1/1/2022,5
Malaysia,Sarawak,Lubok Antu,property,theft_other,1/1/2023,13
Malaysia,Sarawak,Lubok Antu,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Sarawak,Lubok Antu,property,theft_vehicle_lorry,1/1/2022,1
Malaysia,Sarawak,Lubok Antu,property,theft_vehicle_lorry,1/1/2023,0
Malaysia,Sarawak,Lubok Antu,property,theft_vehicle_motorcar,1/1/2021,0
Malaysia,Sarawak,Lubok Antu,property,theft_vehicle_motorcar,1/1/2022,2
Malaysia,Sarawak,Lubok Antu,property,theft_vehicle_motorcar,1/1/2023,2
Malaysia,Sarawak,Lubok Antu,property,theft_vehicle_motorcycle,1/1/2021,0
Malaysia,Sarawak,Lubok Antu,property,theft_vehicle_motorcycle,1/1/2022,0
Malaysia,Sarawak,Lubok Antu,property,theft_vehicle_motorcycle,1/1/2023,1
Malaysia,Sarawak,Lundu,assault,all,1/1/2021,12
Malaysia,Sarawak,Lundu,assault,all,1/1/2022,5
Malaysia,Sarawak,Lundu,assault,all,1/1/2023,8
Malaysia,Sarawak,Lundu,assault,causing_injury,1/1/2021,10
Malaysia,Sarawak,Lundu,assault,causing_injury,1/1/2022,3
Malaysia,Sarawak,Lundu,assault,causing_injury,1/1/2023,4
Malaysia,Sarawak,Lundu,assault,murder,1/1/2021,1
Malaysia,Sarawak,Lundu,assault,murder,1/1/2022,0
Malaysia,Sarawak,Lundu,assault,murder,1/1/2023,1
Malaysia,Sarawak,Lundu,assault,rape,1/1/2021,1
Malaysia,Sarawak,Lundu,assault,rape,1/1/2022,1
Malaysia,Sarawak,Lundu,assault,rape,1/1/2023,1
Malaysia,Sarawak,Lundu,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sarawak,Lundu,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sarawak,Lundu,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sarawak,Lundu,assault,robbery_gang_unarmed,1/1/2021,0
Malaysia,Sarawak,Lundu,assault,robbery_gang_unarmed,1/1/2022,1
Malaysia,Sarawak,Lundu,assault,robbery_gang_unarmed,1/1/2023,1
Malaysia,Sarawak,Lundu,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sarawak,Lundu,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sarawak,Lundu,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sarawak,Lundu,assault,robbery_solo_unarmed,1/1/2021,0
Malaysia,Sarawak,Lundu,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Sarawak,Lundu,assault,robbery_solo_unarmed,1/1/2023,1
Malaysia,Sarawak,Lundu,property,all,1/1/2021,52
Malaysia,Sarawak,Lundu,property,all,1/1/2022,47
Malaysia,Sarawak,Lundu,property,all,1/1/2023,55
Malaysia,Sarawak,Lundu,property,break_in,1/1/2021,14
Malaysia,Sarawak,Lundu,property,break_in,1/1/2022,9
Malaysia,Sarawak,Lundu,property,break_in,1/1/2023,13
Malaysia,Sarawak,Lundu,property,theft_other,1/1/2021,35
Malaysia,Sarawak,Lundu,property,theft_other,1/1/2022,32
Malaysia,Sarawak,Lundu,property,theft_other,1/1/2023,30
Malaysia,Sarawak,Lundu,property,theft_vehicle_lorry,1/1/2021,1
Malaysia,Sarawak,Lundu,property,theft_vehicle_lorry,1/1/2022,0
Malaysia,Sarawak,Lundu,property,theft_vehicle_lorry,1/1/2023,0
Malaysia,Sarawak,Lundu,property,theft_vehicle_motorcar,1/1/2021,0
Malaysia,Sarawak,Lundu,property,theft_vehicle_motorcar,1/1/2022,2
Malaysia,Sarawak,Lundu,property,theft_vehicle_motorcar,1/1/2023,3
Malaysia,Sarawak,Lundu,property,theft_vehicle_motorcycle,1/1/2021,2
Malaysia,Sarawak,Lundu,property,theft_vehicle_motorcycle,1/1/2022,4
Malaysia,Sarawak,Lundu,property,theft_vehicle_motorcycle,1/1/2023,9
Malaysia,Sarawak,Marudi,assault,all,1/1/2021,13
Malaysia,Sarawak,Marudi,assault,all,1/1/2022,14
Malaysia,Sarawak,Marudi,assault,all,1/1/2023,18
Malaysia,Sarawak,Marudi,assault,causing_injury,1/1/2021,6
Malaysia,Sarawak,Marudi,assault,causing_injury,1/1/2022,9
Malaysia,Sarawak,Marudi,assault,causing_injury,1/1/2023,12
Malaysia,Sarawak,Marudi,assault,murder,1/1/2021,2
Malaysia,Sarawak,Marudi,assault,murder,1/1/2022,2
Malaysia,Sarawak,Marudi,assault,murder,1/1/2023,1
Malaysia,Sarawak,Marudi,assault,rape,1/1/2021,5
Malaysia,Sarawak,Marudi,assault,rape,1/1/2022,3
Malaysia,Sarawak,Marudi,assault,rape,1/1/2023,4
Malaysia,Sarawak,Marudi,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sarawak,Marudi,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sarawak,Marudi,assault,robbery_gang_armed,1/1/2023,1
Malaysia,Sarawak,Marudi,assault,robbery_gang_unarmed,1/1/2021,0
Malaysia,Sarawak,Marudi,assault,robbery_gang_unarmed,1/1/2022,0
Malaysia,Sarawak,Marudi,assault,robbery_gang_unarmed,1/1/2023,0
Malaysia,Sarawak,Marudi,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sarawak,Marudi,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sarawak,Marudi,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sarawak,Marudi,assault,robbery_solo_unarmed,1/1/2021,0
Malaysia,Sarawak,Marudi,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Sarawak,Marudi,assault,robbery_solo_unarmed,1/1/2023,0
Malaysia,Sarawak,Marudi,property,all,1/1/2021,50
Malaysia,Sarawak,Marudi,property,all,1/1/2022,52
Malaysia,Sarawak,Marudi,property,all,1/1/2023,58
Malaysia,Sarawak,Marudi,property,break_in,1/1/2021,20
Malaysia,Sarawak,Marudi,property,break_in,1/1/2022,9
Malaysia,Sarawak,Marudi,property,break_in,1/1/2023,19
Malaysia,Sarawak,Marudi,property,theft_other,1/1/2021,23
Malaysia,Sarawak,Marudi,property,theft_other,1/1/2022,33
Malaysia,Sarawak,Marudi,property,theft_other,1/1/2023,28
Malaysia,Sarawak,Marudi,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Sarawak,Marudi,property,theft_vehicle_lorry,1/1/2022,2
Malaysia,Sarawak,Marudi,property,theft_vehicle_lorry,1/1/2023,0
Malaysia,Sarawak,Marudi,property,theft_vehicle_motorcar,1/1/2021,1
Malaysia,Sarawak,Marudi,property,theft_vehicle_motorcar,1/1/2022,0
Malaysia,Sarawak,Marudi,property,theft_vehicle_motorcar,1/1/2023,4
Malaysia,Sarawak,Marudi,property,theft_vehicle_motorcycle,1/1/2021,6
Malaysia,Sarawak,Marudi,property,theft_vehicle_motorcycle,1/1/2022,8
Malaysia,Sarawak,Marudi,property,theft_vehicle_motorcycle,1/1/2023,7
Malaysia,Sarawak,Matu Daro,assault,all,1/1/2021,2
Malaysia,Sarawak,Matu Daro,assault,all,1/1/2022,4
Malaysia,Sarawak,Matu Daro,assault,all,1/1/2023,3
Malaysia,Sarawak,Matu Daro,assault,causing_injury,1/1/2021,0
Malaysia,Sarawak,Matu Daro,assault,causing_injury,1/1/2022,1
Malaysia,Sarawak,Matu Daro,assault,causing_injury,1/1/2023,3
Malaysia,Sarawak,Matu Daro,assault,murder,1/1/2021,0
Malaysia,Sarawak,Matu Daro,assault,murder,1/1/2022,1
Malaysia,Sarawak,Matu Daro,assault,murder,1/1/2023,0
Malaysia,Sarawak,Matu Daro,assault,rape,1/1/2021,1
Malaysia,Sarawak,Matu Daro,assault,rape,1/1/2022,2
Malaysia,Sarawak,Matu Daro,assault,rape,1/1/2023,0
Malaysia,Sarawak,Matu Daro,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sarawak,Matu Daro,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sarawak,Matu Daro,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sarawak,Matu Daro,assault,robbery_gang_unarmed,1/1/2021,0
Malaysia,Sarawak,Matu Daro,assault,robbery_gang_unarmed,1/1/2022,0
Malaysia,Sarawak,Matu Daro,assault,robbery_gang_unarmed,1/1/2023,0
Malaysia,Sarawak,Matu Daro,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sarawak,Matu Daro,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sarawak,Matu Daro,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sarawak,Matu Daro,assault,robbery_solo_unarmed,1/1/2021,1
Malaysia,Sarawak,Matu Daro,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Sarawak,Matu Daro,assault,robbery_solo_unarmed,1/1/2023,0
Malaysia,Sarawak,Matu Daro,property,all,1/1/2021,17
Malaysia,Sarawak,Matu Daro,property,all,1/1/2022,17
Malaysia,Sarawak,Matu Daro,property,all,1/1/2023,37
Malaysia,Sarawak,Matu Daro,property,break_in,1/1/2021,5
Malaysia,Sarawak,Matu Daro,property,break_in,1/1/2022,4
Malaysia,Sarawak,Matu Daro,property,break_in,1/1/2023,17
Malaysia,Sarawak,Matu Daro,property,theft_other,1/1/2021,11
Malaysia,Sarawak,Matu Daro,property,theft_other,1/1/2022,10
Malaysia,Sarawak,Matu Daro,property,theft_other,1/1/2023,17
Malaysia,Sarawak,Matu Daro,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Sarawak,Matu Daro,property,theft_vehicle_lorry,1/1/2022,0
Malaysia,Sarawak,Matu Daro,property,theft_vehicle_lorry,1/1/2023,0
Malaysia,Sarawak,Matu Daro,property,theft_vehicle_motorcar,1/1/2021,0
Malaysia,Sarawak,Matu Daro,property,theft_vehicle_motorcar,1/1/2022,0
Malaysia,Sarawak,Matu Daro,property,theft_vehicle_motorcar,1/1/2023,0
Malaysia,Sarawak,Matu Daro,property,theft_vehicle_motorcycle,1/1/2021,1
Malaysia,Sarawak,Matu Daro,property,theft_vehicle_motorcycle,1/1/2022,3
Malaysia,Sarawak,Matu Daro,property,theft_vehicle_motorcycle,1/1/2023,3
Malaysia,Sarawak,Meradong,assault,all,1/1/2021,3
Malaysia,Sarawak,Meradong,assault,all,1/1/2022,3
Malaysia,Sarawak,Meradong,assault,all,1/1/2023,16
Malaysia,Sarawak,Meradong,assault,causing_injury,1/1/2021,2
Malaysia,Sarawak,Meradong,assault,causing_injury,1/1/2022,2
Malaysia,Sarawak,Meradong,assault,causing_injury,1/1/2023,6
Malaysia,Sarawak,Meradong,assault,murder,1/1/2021,0
Malaysia,Sarawak,Meradong,assault,murder,1/1/2022,0
Malaysia,Sarawak,Meradong,assault,murder,1/1/2023,1
Malaysia,Sarawak,Meradong,assault,rape,1/1/2021,0
Malaysia,Sarawak,Meradong,assault,rape,1/1/2022,0
Malaysia,Sarawak,Meradong,assault,rape,1/1/2023,3
Malaysia,Sarawak,Meradong,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sarawak,Meradong,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sarawak,Meradong,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sarawak,Meradong,assault,robbery_gang_unarmed,1/1/2021,0
Malaysia,Sarawak,Meradong,assault,robbery_gang_unarmed,1/1/2022,1
Malaysia,Sarawak,Meradong,assault,robbery_gang_unarmed,1/1/2023,2
Malaysia,Sarawak,Meradong,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sarawak,Meradong,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sarawak,Meradong,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sarawak,Meradong,assault,robbery_solo_unarmed,1/1/2021,1
Malaysia,Sarawak,Meradong,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Sarawak,Meradong,assault,robbery_solo_unarmed,1/1/2023,4
Malaysia,Sarawak,Meradong,property,all,1/1/2021,23
Malaysia,Sarawak,Meradong,property,all,1/1/2022,19
Malaysia,Sarawak,Meradong,property,all,1/1/2023,32
Malaysia,Sarawak,Meradong,property,break_in,1/1/2021,4
Malaysia,Sarawak,Meradong,property,break_in,1/1/2022,8
Malaysia,Sarawak,Meradong,property,break_in,1/1/2023,12
Malaysia,Sarawak,Meradong,property,theft_other,1/1/2021,18
Malaysia,Sarawak,Meradong,property,theft_other,1/1/2022,7
Malaysia,Sarawak,Meradong,property,theft_other,1/1/2023,13
Malaysia,Sarawak,Meradong,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Sarawak,Meradong,property,theft_vehicle_lorry,1/1/2022,1
Malaysia,Sarawak,Meradong,property,theft_vehicle_lorry,1/1/2023,1
Malaysia,Sarawak,Meradong,property,theft_vehicle_motorcar,1/1/2021,1
Malaysia,Sarawak,Meradong,property,theft_vehicle_motorcar,1/1/2022,0
Malaysia,Sarawak,Meradong,property,theft_vehicle_motorcar,1/1/2023,3
Malaysia,Sarawak,Meradong,property,theft_vehicle_motorcycle,1/1/2021,0
Malaysia,Sarawak,Meradong,property,theft_vehicle_motorcycle,1/1/2022,3
Malaysia,Sarawak,Meradong,property,theft_vehicle_motorcycle,1/1/2023,3
Malaysia,Sarawak,Miri,assault,all,1/1/2021,88
Malaysia,Sarawak,Miri,assault,all,1/1/2022,64
Malaysia,Sarawak,Miri,assault,all,1/1/2023,51
Malaysia,Sarawak,Miri,assault,causing_injury,1/1/2021,54
Malaysia,Sarawak,Miri,assault,causing_injury,1/1/2022,34
Malaysia,Sarawak,Miri,assault,causing_injury,1/1/2023,29
Malaysia,Sarawak,Miri,assault,murder,1/1/2021,2
Malaysia,Sarawak,Miri,assault,murder,1/1/2022,4
Malaysia,Sarawak,Miri,assault,murder,1/1/2023,1
Malaysia,Sarawak,Miri,assault,rape,1/1/2021,21
Malaysia,Sarawak,Miri,assault,rape,1/1/2022,15
Malaysia,Sarawak,Miri,assault,rape,1/1/2023,15
Malaysia,Sarawak,Miri,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sarawak,Miri,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sarawak,Miri,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sarawak,Miri,assault,robbery_gang_unarmed,1/1/2021,8
Malaysia,Sarawak,Miri,assault,robbery_gang_unarmed,1/1/2022,7
Malaysia,Sarawak,Miri,assault,robbery_gang_unarmed,1/1/2023,3
Malaysia,Sarawak,Miri,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sarawak,Miri,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sarawak,Miri,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sarawak,Miri,assault,robbery_solo_unarmed,1/1/2021,3
Malaysia,Sarawak,Miri,assault,robbery_solo_unarmed,1/1/2022,4
Malaysia,Sarawak,Miri,assault,robbery_solo_unarmed,1/1/2023,3
Malaysia,Sarawak,Miri,property,all,1/1/2021,481
Malaysia,Sarawak,Miri,property,all,1/1/2022,212
Malaysia,Sarawak,Miri,property,all,1/1/2023,241
Malaysia,Sarawak,Miri,property,break_in,1/1/2021,143
Malaysia,Sarawak,Miri,property,break_in,1/1/2022,40
Malaysia,Sarawak,Miri,property,break_in,1/1/2023,50
Malaysia,Sarawak,Miri,property,theft_other,1/1/2021,263
Malaysia,Sarawak,Miri,property,theft_other,1/1/2022,125
Malaysia,Sarawak,Miri,property,theft_other,1/1/2023,122
Malaysia,Sarawak,Miri,property,theft_vehicle_lorry,1/1/2021,3
Malaysia,Sarawak,Miri,property,theft_vehicle_lorry,1/1/2022,1
Malaysia,Sarawak,Miri,property,theft_vehicle_lorry,1/1/2023,1
Malaysia,Sarawak,Miri,property,theft_vehicle_motorcar,1/1/2021,20
Malaysia,Sarawak,Miri,property,theft_vehicle_motorcar,1/1/2022,15
Malaysia,Sarawak,Miri,property,theft_vehicle_motorcar,1/1/2023,10
Malaysia,Sarawak,Miri,property,theft_vehicle_motorcycle,1/1/2021,52
Malaysia,Sarawak,Miri,property,theft_vehicle_motorcycle,1/1/2022,31
Malaysia,Sarawak,Miri,property,theft_vehicle_motorcycle,1/1/2023,58
Malaysia,Sarawak,Mukah,assault,all,1/1/2021,14
Malaysia,Sarawak,Mukah,assault,all,1/1/2022,6
Malaysia,Sarawak,Mukah,assault,all,1/1/2023,6
Malaysia,Sarawak,Mukah,assault,causing_injury,1/1/2021,7
Malaysia,Sarawak,Mukah,assault,causing_injury,1/1/2022,4
Malaysia,Sarawak,Mukah,assault,causing_injury,1/1/2023,1
Malaysia,Sarawak,Mukah,assault,murder,1/1/2021,1
Malaysia,Sarawak,Mukah,assault,murder,1/1/2022,1
Malaysia,Sarawak,Mukah,assault,murder,1/1/2023,0
Malaysia,Sarawak,Mukah,assault,rape,1/1/2021,6
Malaysia,Sarawak,Mukah,assault,rape,1/1/2022,0
Malaysia,Sarawak,Mukah,assault,rape,1/1/2023,2
Malaysia,Sarawak,Mukah,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sarawak,Mukah,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sarawak,Mukah,assault,robbery_gang_armed,1/1/2023,2
Malaysia,Sarawak,Mukah,assault,robbery_gang_unarmed,1/1/2021,0
Malaysia,Sarawak,Mukah,assault,robbery_gang_unarmed,1/1/2022,1
Malaysia,Sarawak,Mukah,assault,robbery_gang_unarmed,1/1/2023,1
Malaysia,Sarawak,Mukah,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sarawak,Mukah,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sarawak,Mukah,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sarawak,Mukah,assault,robbery_solo_unarmed,1/1/2021,0
Malaysia,Sarawak,Mukah,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Sarawak,Mukah,assault,robbery_solo_unarmed,1/1/2023,0
Malaysia,Sarawak,Mukah,property,all,1/1/2021,41
Malaysia,Sarawak,Mukah,property,all,1/1/2022,32
Malaysia,Sarawak,Mukah,property,all,1/1/2023,44
Malaysia,Sarawak,Mukah,property,break_in,1/1/2021,14
Malaysia,Sarawak,Mukah,property,break_in,1/1/2022,8
Malaysia,Sarawak,Mukah,property,break_in,1/1/2023,15
Malaysia,Sarawak,Mukah,property,theft_other,1/1/2021,17
Malaysia,Sarawak,Mukah,property,theft_other,1/1/2022,10
Malaysia,Sarawak,Mukah,property,theft_other,1/1/2023,14
Malaysia,Sarawak,Mukah,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Sarawak,Mukah,property,theft_vehicle_lorry,1/1/2022,1
Malaysia,Sarawak,Mukah,property,theft_vehicle_lorry,1/1/2023,1
Malaysia,Sarawak,Mukah,property,theft_vehicle_motorcar,1/1/2021,0
Malaysia,Sarawak,Mukah,property,theft_vehicle_motorcar,1/1/2022,8
Malaysia,Sarawak,Mukah,property,theft_vehicle_motorcar,1/1/2023,4
Malaysia,Sarawak,Mukah,property,theft_vehicle_motorcycle,1/1/2021,10
Malaysia,Sarawak,Mukah,property,theft_vehicle_motorcycle,1/1/2022,5
Malaysia,Sarawak,Mukah,property,theft_vehicle_motorcycle,1/1/2023,10
